original_key	version_id	last_modified	is_latest	owner_id
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr15.bedcov.tsv	hWdqzBe0k67UUHYa5Yw53tlnw3Xzmasb	2026-06-13T14:43:42+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr15.bedcov.tsv/	cEklCVqbltpy1j7Gw6LBI3fp1A4KzxDN	2026-06-13T14:43:42+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr16.bed	v03f5PvL01qVyWE7QXlH9AjiYfa7Qq0x	2026-06-13T14:43:42+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr16.bed/	oEYDZ9bsYueYgoF0PMYwMhzPUTa2ik9j	2026-06-13T14:43:42+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr16.bedcov.tsv	la.ig1iCuCnXlKeMmHAK7mq5EUzb1Hpk	2026-06-13T14:43:42+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr16.bedcov.tsv/	S9NlmC9IouILVHWZqcv91__eZI7Qa5sJ	2026-06-13T14:43:42+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr17.bed	bIx137vmxhkbPTWMmEOVJXPCHTZj3sop	2026-06-13T14:43:43+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr17.bed/	mB9WbvDKjueiaq1aiBA7Yos80cjOY_zi	2026-06-13T14:43:43+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr17.bedcov.tsv	N4pe9BRuiDW.WwAZQjhrBEmHNcRceK9Q	2026-06-13T14:43:43+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr17.bedcov.tsv/	0YUwnUz8mHxzy_F0vA90K7fJPB0cEUqX	2026-06-13T14:43:43+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr18.bed	23XXGpi8C3_2vj9rG1nxbD3e9vJA1EyS	2026-06-13T14:43:43+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr18.bed/	MeAJPiWzH5wSKrAA21SFJNUCD7pT.Xlp	2026-06-13T14:43:43+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr18.bedcov.tsv	tQWdWJrvvh3mvQWhXV5KB65WlJJo3x.h	2026-06-13T14:43:43+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr18.bedcov.tsv/	5.Sm0Hk1m7BNIPIIiubCUu9L1pDsEiBS	2026-06-13T14:43:43+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr19.bed	49WHtqJB9.yl0R9ujIzUmWfVMqrsq02r	2026-06-13T14:43:44+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr19.bed/	pjPcW7M4SeUQLJhFAMQJfoISyL5XhkgC	2026-06-13T14:43:44+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr19.bedcov.tsv	sYxWLK0nspXzC4Ol6UcRyOWZAPGiS4cs	2026-06-13T14:43:44+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr19.bedcov.tsv/	uOS.nu5_ibMWH8lesbYuoew8qt0CnSqM	2026-06-13T14:43:44+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr2.bed	AEQth7g4RoaGL9JxRCmjoaJymnkaLJz7	2026-06-13T14:43:44+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr2.bed/	Olq6DjctI7cCCimcjGQcWVdoSxov6XEF	2026-06-13T14:43:44+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr2.bedcov.tsv	mfg6dBOorCiwZNAV9bAMmdwZmikEu2GU	2026-06-13T14:43:44+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr2.bedcov.tsv/	XwJtqBnDiV8a75GJHDW5qGcd1U8aqFhx	2026-06-13T14:43:45+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr20.bed	7X39ZijvWQ1YVXWoMo4CBUg2ZGamIVwA	2026-06-13T14:43:45+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr20.bed/	eGcqwtR07LpjH0ZNpGdRFiUoaT201zSS	2026-06-13T14:43:45+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr20.bedcov.tsv	fVkFTK8nn6Q_9iZxGq94A91S3yhM3Wc.	2026-06-13T14:43:45+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr20.bedcov.tsv/	QC2m_1UeoZ2IBfMFEOGvQpAqP6rm1weR	2026-06-13T14:43:45+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr21.bed	Tv.YvuNakXP642fBgyu4FDwOCIFdaymc	2026-06-13T14:43:45+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr21.bed/	YqyRJfi7zAuZC7yy8LbY5AdlYGjX6C1S	2026-06-13T14:43:45+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr21.bedcov.tsv	yvjabrxsXZBy_iSFRWm36sof8p6JfQPF	2026-06-13T14:43:46+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr21.bedcov.tsv/	ZOmDPmxbKTYJrm3qCjCj51YNU6W9S6Rx	2026-06-13T14:43:46+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr22.bed	5CLx5OQw5hk7OgmOF5RPKvL6RDJv6f4_	2026-06-13T14:43:46+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr22.bed/	ucdx0XjJPXqo0AWBeRqwlHPP.zY_.EIe	2026-06-13T14:43:46+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr22.bedcov.tsv	1f6AWFxt4X122OAVObek.fLe7QD6r7xC	2026-06-13T14:43:46+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr22.bedcov.tsv/	STecuVqo8B9rAoBxCv3w5iDT_ATZHdDY	2026-06-13T14:43:46+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr3.bed	K0bD65mcCbVN8vA7XAap1GsNtR9I7fMi	2026-06-13T14:43:46+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr3.bed/	_dmkJlJg_U.y1zH_Ut1EYKmjcTl3TyRT	2026-06-13T14:43:46+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr3.bedcov.tsv	VHRTsYBXbAm7X_Rc_sN8i.w5bR9GdHnn	2026-06-13T14:43:47+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr3.bedcov.tsv/	quDVrwmdrWmz94zAo9kffTfAQ_xSxASP	2026-06-13T14:43:47+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr4.bed	lU6Lc2mpsBf0V8r30zCiDCrsRo71w.tm	2026-06-13T14:43:47+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr4.bed/	tsLJhVw2f49gU5xUmZLC3XFM_SyCNrxd	2026-06-13T14:43:47+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr4.bedcov.tsv	LgHs2uigsZOKgS1kjQ2RMHHHF2CsfZgM	2026-06-13T14:43:47+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr4.bedcov.tsv/	HtKVzGnIgxX0m1Fbpbz.3Ep5yUEuGZSu	2026-06-13T14:43:47+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr5.bed	5VIjWfVVFIPhuL4Ij6BVfkonVGOzB0_i	2026-06-13T14:43:47+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr5.bed/	OHa1WqwvvZQX1R3GxD7TiRj_5FPPi6VJ	2026-06-13T14:43:47+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr5.bedcov.tsv	5OqmvuVmaR_yKsZm_CNHlkVjH7RUEiXy	2026-06-13T14:43:48+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr5.bedcov.tsv/	hEwbBf4pqjWGnaQWdVJTeSBGi9Exrq7g	2026-06-13T14:43:48+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr6.bed	xtrWkCYvgW4jOm8vE9UIfSO0B6akabm_	2026-06-13T14:43:48+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr6.bed/	Ch3WPIW4XSNPjLNkeqJHW9qX.xWYMOCA	2026-06-13T14:43:48+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr6.bedcov.tsv	GQjioeNawqt5fnwa5qxc1Ao9L5eLxgYp	2026-06-13T14:43:48+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr6.bedcov.tsv/	Su_PcwPq0Gf0aLlII6SUf9cw1zyC.3q0	2026-06-13T14:43:48+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr7.bed	FYVyk3r.0Fy7ejIOTZbCYASLxjz0ihsH	2026-06-13T14:43:48+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr7.bed/	3TWMwzYx.V_Uu3K2k7PsMc9FsaqPk0kH	2026-06-13T14:43:48+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr7.bedcov.tsv	cErZkgGdoQ_PW1_XtAae74NnAAMv2E42	2026-06-13T14:43:49+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr7.bedcov.tsv/	XAvzQBrly62J_Ej3rwLRm5dlliSvlwIg	2026-06-13T14:43:49+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr8.bed	0jM8aNWV8C9b6VBWOWIHEgo_hYW._Vlw	2026-06-13T14:43:49+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr8.bed/	1x34NIioYEKczin1.JWCRe9sOb3l2pXT	2026-06-13T14:43:49+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr8.bedcov.tsv	joeiC7iAlDS2vF2v54AofbCAzkOzg0WZ	2026-06-13T14:43:49+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr8.bedcov.tsv/	Wh_FN.GcYsMzbxDwN33QDbZip8REXjWx	2026-06-13T14:43:49+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr9.bed	tiyiVL_T9smR7AxQHGpObvsAQwciQEcX	2026-06-13T14:43:49+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr9.bed/	NkzThIXwIOS.cmA7CCemF4mx1dvjDZOJ	2026-06-13T14:43:50+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr9.bedcov.tsv	_l.70NkHW77V3dSDqYX6..B88Hm3omKc	2026-06-13T14:43:50+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chr9.bedcov.tsv/	8NuHL2JDi0a.p1N7wUhUUpufbanNSWlH	2026-06-13T14:43:50+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chrX.bed	NZ9nPiFy7FcJOCEhuj4rGEemvJZcAEh.	2026-06-13T14:43:50+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chrX.bed/	qV_Addzh8iIg92g5e_KhhIi6qi5eBlPx	2026-06-13T14:43:50+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chrX.bedcov.tsv	PA0SmRHBmRQbEJL215MYgHfIjTVxz1Y6	2026-06-13T14:43:50+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chrX.bedcov.tsv/	OX6WvfaE4epJQ.JBp2DZec9On0HDOCf0	2026-06-13T14:43:50+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chrY.bed	Hyt9G_HLI0Th_BZC2WI6CSjo5Rgxf3Bz	2026-06-13T14:43:51+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chrY.bed/	fpVZ_K9f_t2XRtHL00AdQYvScnq2YGzJ	2026-06-13T14:43:51+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chrY.bedcov.tsv	LVELeQrE1_TaDpsI4xMeTuQ2KT2kdReY	2026-06-13T14:43:51+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bedcov_shards/chrY.bedcov.tsv/	I5K8oUkUULpJjzMlq35CA2Tv3YvO3VcH	2026-06-13T14:43:51+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bins.csv	9CCuRxzlpiMiYzYWrqkwnU5JPfOyph5P	2026-06-13T14:43:32+00:00	false	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_bins.csv/	5FnuYNVFhkynuxhx2JMEjybJ9sZX5_ut	2026-06-13T14:43:32+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_summary.csv	QL2x83.NC8_VvN3RuN8Dq8RRU8DPVqXD	2026-06-13T14:43:33+00:00	false	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_summary.csv/	Tra2AxEuVS_.jSerVyPSFK2B_tyFUH_Q	2026-06-13T14:43:33+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_summary.json	1kaxVMhUySGXNbQNOgo7cXbHQft3OKUc	2026-06-13T14:43:33+00:00	false	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/coverage_cnv_summary.json/	vhG9G7R6lqqfZy5CjfWE.bveEX9Qihfz	2026-06-13T14:43:33+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/covered_truth_variants.csv	vP1UGxtH.F2TGbRw87RHkZq._by2zQUu	2026-06-13T14:43:33+00:00	false	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/covered_truth_variants.csv/	SG1G3GFfQY3fL1DKfvT3VszAnGptzTZG	2026-06-13T14:43:33+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/fastq_summary.csv	BR7g2XRafj.fcc5sfahQjXBD.bqhaYnv	2026-06-13T14:43:33+00:00	false	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/fastq_summary.csv/	4nGhW0K0vTklPr6NMOi5k3KY4qgFsnHz	2026-06-13T14:43:34+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/fastq_summary.json	rs8s5unydgxfN3g95m3UMSbiRzSPt_ul	2026-06-13T14:43:34+00:00	false	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/fastq_summary.json/	PbudOiIXu3maqYPAcklp_Sl0DQUZ25jn	2026-06-13T14:43:34+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/hrd_tool_readiness_summary.csv	LdZqWAO_p5SFkzHeRPt3RF_59O2U9WLr	2026-06-13T14:43:34+00:00	false	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/hrd_tool_readiness_summary.csv/	d54tQDt0alqDhapsyaPZhYpiGP2jYeWw	2026-06-13T14:43:34+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/hrd_tool_readiness_summary.json	AVrtJWBnfjOHaowjAjajLVJfWsEcR8XO	2026-06-13T14:43:34+00:00	false	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/hrd_tool_readiness_summary.json/	gDywtFzUk23Rkvj16EI_EDAA2NRAZ.Qs	2026-06-13T14:43:34+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/logs	6j0lITFesZkc5Np8I4caQUQLl7zUMc8_	2026-06-13T14:44:04+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/logs/	NmOR5hIFUmIlGOlUz_dm0BT4dAit8pXR	2026-06-13T14:44:04+00:00	false	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/logs/cache_publish.normal.idxstats.log	MmWJJ4GixzW24v7hTqcjoYENtOCORMrP	2026-06-13T14:43:52+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/logs/cache_publish.normal.idxstats.log/	ogxvG1rJcL2walMJNvVm2E3jDBiFJ3Ec	2026-06-13T14:43:52+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/logs/cache_publish.pair.coverage_cnv.bedcov.log	LfcY4VikU3y3t8Vl.ov2HN76MX6LVlcB	2026-06-13T14:43:52+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/logs/cache_publish.pair.coverage_cnv.bedcov.log/	fYJQe9RaLiF.2ESc23qNrEVA0S7RiRLu	2026-06-13T14:43:52+00:00	true	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
runs/phase3_wgs/workspace/results/phase3_wgs_smoke/logs/cache_publish.pair.coverage_cnv.coverage_cnv_bins.csv.log	K7wRsrFpe19h56g8ikmhpPvRLOI8u6DE	2026-06-13T14:43:52+00:00	false	7dc3b6503ec677f12c0fc39efccc187126f9a89cedfd440fe2a1e0315ce7f90d
